,index,date,hour,fluid_temp,ground_temp,air_umidity,air_temp,gas_umidity,gas_temp,dm3_gas,bio_id,phase_test,Month,Hour
3553,20420,2022-03-15,03:53:05,23.56,24.25,98.9,19.5,86.58,18.78,0.0,1,2,3,3
3554,20421,2022-03-15,03:53:24,23.56,24.25,98.9,19.5,86.58,18.78,0.0,1,2,3,3
3555,20422,2022-03-15,03:55:33,23.56,24.25,99.0,19.5,86.54,18.74,0.01,1,2,3,3
3556,20423,2022-03-15,04:09:58,23.56,24.25,99.1,19.4,86.63,18.73,0.0,1,2,3,4
3557,20424,2022-03-15,04:24:57,23.56,24.19,99.4,19.5,86.7,18.77,0.0,1,2,3,4
3558,20425,2022-03-15,04:53:21,23.56,24.19,99.5,19.4,86.66,18.7,0.01,1,2,3,4
3559,20426,2022-03-15,05:07:59,23.56,24.19,99.4,19.5,86.73,18.72,0.0,1,2,3,5
3560,20427,2022-03-15,05:37:57,23.56,24.19,99.2,19.7,86.78,18.78,0.0,1,2,3,5
3561,20428,2022-03-15,05:52:58,23.56,24.19,99.1,19.7,86.78,18.74,0.0,1,2,3,5
3562,20429,2022-03-15,05:53:04,23.56,24.19,99.1,19.7,86.78,18.74,0.01,1,2,3,5
3563,20430,2022-03-15,05:53:26,23.56,24.19,99.1,19.7,86.78,18.74,0.01,1,2,3,5
3564,20431,2022-03-15,05:54:27,23.56,24.19,99.1,19.7,86.78,18.74,0.0,1,2,3,5
3565,20432,2022-03-15,06:23:57,23.56,24.19,99.4,19.7,86.84,18.68,0.0,1,2,3,6
3566,20433,2022-03-15,06:38:58,23.56,24.19,99.2,19.7,86.99,18.83,0.0,1,2,3,6
3567,20434,2022-03-15,06:53:01,23.56,24.19,99.1,19.7,87.03,18.92,0.0,1,2,3,6
3568,20435,2022-03-15,07:00:16,23.56,24.19,99.0,19.8,87.12,18.97,0.0,1,2,3,7
3569,20436,2022-03-15,07:15:00,23.56,24.19,98.0,20.2,87.24,19.24,0.0,1,2,3,7
3570,20437,2022-03-15,07:29:57,23.56,24.19,97.4,20.3,87.38,19.4,0.0,1,2,3,7
3571,20438,2022-03-15,07:44:57,23.56,24.19,96.7,20.8,87.94,20.22,0.0,1,2,3,7
3572,20439,2022-03-15,07:53:01,23.56,24.19,96.0,21.0,87.96,20.68,0.0,1,2,3,7
3573,20440,2022-03-15,07:53:22,23.56,24.19,96.0,21.0,87.96,20.68,0.0,1,2,3,7
3574,20441,2022-03-15,08:22:58,23.5,24.19,94.5,21.6,88.29,21.82,0.0,1,2,3,8
3575,20442,2022-03-15,08:37:59,23.56,24.19,93.5,22.0,88.3,22.49,0.0,1,2,3,8
3576,20443,2022-03-15,08:52:59,23.56,24.19,89.9,23.5,87.62,24.64,0.0,1,2,3,8
3577,20444,2022-03-15,08:53:05,23.56,24.19,89.9,23.5,87.62,24.64,0.0,1,2,3,8
3578,20445,2022-03-15,08:53:27,23.56,24.19,89.9,23.5,87.62,24.64,0.0,1,2,3,8
3579,20446,2022-03-15,09:07:58,23.56,24.19,88.1,23.9,87.38,25.77,0.01,1,2,3,9
3580,20447,2022-03-15,09:22:58,23.56,24.19,87.4,24.2,86.9,26.48,0.01,1,2,3,9
3581,20448,2022-03-15,09:37:57,23.56,24.19,86.1,24.6,86.53,27.29,0.0,1,2,3,9
3582,20449,2022-03-15,09:52:59,23.56,24.19,87.1,23.8,86.02,26.62,0.0,1,2,3,9
3583,20450,2022-03-15,09:53:06,23.56,24.19,87.1,23.8,86.02,26.62,0.0,1,2,3,9
3584,20451,2022-03-15,09:53:29,23.56,24.19,87.1,23.8,86.02,26.62,0.0,1,2,3,9
3585,20452,2022-03-15,10:08:00,23.5,24.19,86.8,24.8,86.76,26.91,0.0,1,2,3,10
3586,20453,2022-03-15,10:22:59,23.5,24.19,83.7,25.6,88.99,28.27,0.01,1,2,3,10
3587,20454,2022-03-15,10:37:58,23.56,24.12,83.9,25.7,88.15,28.12,0.0,1,2,3,10
3588,20455,2022-03-15,10:52:59,23.5,24.12,80.5,27.2,90.09,30.1,0.0,1,2,3,10
3589,20456,2022-03-15,11:07:58,23.5,24.12,78.8,27.8,82.04,34.08,0.0,1,2,3,11
3590,20457,2022-03-15,11:38:00,23.5,24.12,75.6,28.5,81.59,36.03,0.0,1,2,3,11
3591,20458,2022-03-15,11:53:01,23.56,24.12,79.8,26.7,71.03,33.3,0.0,1,2,3,11
3592,20459,2022-03-15,12:08:59,23.5,24.12,80.6,26.7,72.91,31.05,0.0,1,2,3,12
3593,20460,2022-03-15,12:24:00,23.5,24.12,82.3,26.1,82.34,29.21,0.0,1,2,3,12
3594,20461,2022-03-15,12:38:58,23.5,24.12,84.1,25.3,78.54,27.55,0.0,1,2,3,12
3595,20462,2022-03-15,12:53:03,23.5,24.12,84.0,25.6,82.89,27.07,0.01,1,2,3,12
3596,20463,2022-03-15,13:07:59,23.5,24.12,77.2,28.2,89.44,32.84,0.0,1,2,3,13
3597,20464,2022-03-15,13:37:57,23.5,24.12,77.7,27.8,85.97,31.6,0.0,1,2,3,13
3598,20465,2022-03-15,13:52:59,23.5,24.12,82.5,26.2,77.05,28.73,0.0,1,2,3,13
3599,20466,2022-03-15,13:53:28,23.5,24.12,82.5,26.2,77.05,28.73,0.01,1,2,3,13
3600,20467,2022-03-15,13:59:11,23.5,24.12,86.5,24.9,77.31,25.24,0.0,1,2,3,13
3601,20468,2022-03-15,14:29:00,23.5,24.12,85.2,25.7,81.61,26.08,0.0,1,2,3,14
3602,20469,2022-03-15,14:44:01,23.5,24.12,82.7,26.6,83.1,25.8,0.0,1,2,3,14
3603,20470,2022-03-15,14:53:24,23.5,24.12,82.4,26.6,84.49,25.97,0.0,1,2,3,14
3604,20471,2022-03-15,15:22:59,23.5,24.12,82.8,26.1,83.81,27.22,0.0,1,2,3,15
3605,20472,2022-03-15,15:37:59,23.5,24.12,85.6,25.8,79.37,25.76,0.0,1,2,3,15
3606,20473,2022-03-15,15:53:28,23.5,24.06,87.7,24.9,79.97,24.42,0.0,1,2,3,15
3607,20474,2022-03-15,16:07:59,23.5,24.12,90.2,23.8,80.23,23.46,0.0,1,2,3,16
3608,20475,2022-03-15,16:23:01,23.5,24.06,92.4,23.0,81.86,21.75,0.0,1,2,3,16
3609,20476,2022-03-15,16:38:00,23.5,24.06,92.6,23.0,83.0,21.72,0.0,1,2,3,16
3610,20477,2022-03-15,16:53:27,23.5,24.06,92.1,23.1,84.3,21.58,0.0,1,2,3,16
3611,20478,2022-03-15,16:54:37,23.5,24.06,92.1,23.1,84.3,21.58,0.01,1,2,3,16
3612,20479,2022-03-15,17:08:59,23.5,24.06,93.3,22.5,84.49,21.49,0.0,1,2,3,17
3613,20480,2022-03-15,17:24:00,23.5,24.06,94.2,22.1,84.49,21.24,0.0,1,2,3,17
3614,20481,2022-03-15,17:38:59,23.5,24.06,98.7,21.8,84.88,20.84,0.0,1,2,3,17
3615,20482,2022-03-15,17:53:02,23.5,24.06,99.9,21.1,85.0,20.56,0.01,1,2,3,17
3616,20483,2022-03-15,17:53:21,23.5,24.06,99.9,21.1,85.0,20.56,0.01,1,2,3,17
3617,20484,2022-03-15,18:26:00,23.5,24.06,98.8,20.9,85.18,20.18,0.0,1,2,3,18
3618,20485,2022-03-15,18:36:55,23.5,24.06,98.2,20.9,85.32,19.99,0.01,1,2,3,18
3619,20486,2022-03-15,18:51:01,23.5,24.06,98.1,20.8,85.35,19.91,0.0,1,2,3,18
3620,20487,2022-03-15,18:53:21,23.5,24.06,98.1,20.8,85.35,19.91,0.01,1,2,3,18
3621,20488,2022-03-15,19:09:01,23.5,24.06,97.9,20.7,85.59,19.83,0.0,1,2,3,19
3622,20489,2022-03-15,19:23:59,23.44,24.06,97.5,20.6,85.55,19.65,0.0,1,2,3,19
3623,20490,2022-03-15,19:39:01,23.5,24.06,97.4,20.5,85.54,19.51,0.0,1,2,3,19
3624,20491,2022-03-15,20:08:59,23.5,24.06,97.6,20.4,85.89,19.25,0.0,1,2,3,20
3625,20492,2022-03-15,20:24:00,23.5,24.06,97.7,20.4,85.96,19.3,0.0,1,2,3,20
3626,20493,2022-03-15,21:23:01,23.44,24.06,98.5,19.9,86.06,19.09,0.0,1,2,3,21
3627,20494,2022-03-15,21:38:00,23.5,24.06,99.9,19.1,85.85,18.71,0.0,1,2,3,21
3628,20495,2022-03-15,21:53:01,23.5,24.06,99.9,18.9,85.82,18.53,0.0,1,2,3,21
3629,20496,2022-03-15,21:53:07,23.5,24.06,99.9,18.9,85.82,18.53,0.0,1,2,3,21
3630,20497,2022-03-15,21:53:29,23.5,24.06,99.9,18.9,85.82,18.53,0.0,1,2,3,21
3631,20498,2022-03-15,21:53:50,23.5,24.06,99.9,18.9,85.82,18.53,0.01,1,2,3,21
3632,20499,2022-03-15,22:08:03,23.44,24.06,99.9,18.7,85.99,18.4,0.0,1,2,3,22
3633,20500,2022-03-15,22:53:00,23.5,24.06,99.9,18.5,85.96,18.04,0.0,1,2,3,22
3634,20501,2022-03-15,22:53:06,23.5,24.06,99.9,18.5,85.96,18.04,0.01,1,2,3,22
3635,20502,2022-03-15,22:53:28,23.5,24.06,99.9,18.5,85.96,18.04,0.01,1,2,3,22
3636,20503,2022-03-15,23:10:02,23.44,24.06,99.9,18.5,85.89,17.94,0.0,1,2,3,23
3637,20504,2022-03-15,23:25:02,23.44,24.06,99.9,18.2,85.7,17.56,0.0,1,2,3,23
3638,20505,2022-03-15,23:40:00,23.44,24.06,99.9,18.1,85.67,17.5,0.0,1,2,3,23
3639,20506,2022-03-15,23:53:06,23.44,24.06,99.9,18.3,86.06,17.63,0.0,1,2,3,23
3640,20507,2022-03-16,00:08:03,23.44,24.06,99.9,18.4,86.06,17.67,0.0,1,2,3,0
3641,20508,2022-03-16,00:38:02,23.5,24.06,99.9,18.4,86.01,17.61,0.0,1,2,3,0
3642,20509,2022-03-16,00:53:02,23.44,24.06,99.9,18.4,86.01,17.62,0.0,1,2,3,0
3643,20510,2022-03-16,00:53:07,23.44,24.06,99.9,18.4,86.01,17.62,0.0,1,2,3,0
3644,20511,2022-03-16,00:53:30,23.44,24.06,99.9,18.4,86.01,17.62,0.0,1,2,3,0
3645,20512,2022-03-16,01:23:01,23.44,24.06,99.7,18.3,85.87,17.16,0.0,1,2,3,1
3646,20513,2022-03-16,01:38:02,23.44,24.06,99.3,18.4,86.0,17.22,0.0,1,2,3,1
3647,20514,2022-03-16,01:53:02,23.44,24.06,98.4,18.4,86.18,17.45,0.0,1,2,3,1
3648,20515,2022-03-16,01:53:09,23.44,24.06,98.4,18.4,86.18,17.45,0.0,1,2,3,1
3649,20516,2022-03-16,01:53:31,23.44,24.06,98.4,18.4,86.18,17.45,0.0,1,2,3,1
3650,20517,2022-03-16,01:53:50,23.44,24.06,98.4,18.4,86.18,17.45,0.01,1,2,3,1
3651,20518,2022-03-16,02:08:02,23.44,24.0,98.4,18.6,86.21,17.48,0.01,1,2,3,2
3652,20519,2022-03-16,02:23:02,23.44,24.0,98.1,18.7,86.29,17.62,0.0,1,2,3,2
3653,20520,2022-03-16,02:53:03,23.44,24.0,97.8,18.8,86.46,17.89,0.0,1,2,3,2
3654,20521,2022-03-16,02:53:32,23.44,24.0,97.8,18.8,86.46,17.89,0.01,1,2,3,2
3655,20522,2022-03-16,02:57:00,23.44,24.0,97.8,18.8,86.46,17.89,0.0,1,2,3,2
3656,20523,2022-03-16,03:42:02,23.44,24.0,98.1,19.0,86.51,18.12,0.0,1,2,3,3
3657,20524,2022-03-16,03:53:27,23.44,24.0,98.5,18.9,86.53,18.04,0.01,1,2,3,3
3658,20525,2022-03-16,04:38:02,23.44,24.0,99.2,19.0,86.7,18.2,0.0,1,2,3,4
3659,20526,2022-03-16,04:53:01,23.44,24.0,99.2,18.9,86.61,18.15,0.0,1,2,3,4
3660,20527,2022-03-16,04:53:07,23.44,24.0,99.2,18.9,86.61,18.15,0.01,1,2,3,4
3661,20528,2022-03-16,04:53:30,23.44,24.0,99.2,18.9,86.61,18.15,0.01,1,2,3,4
3662,20529,2022-03-16,05:01:28,23.44,24.0,99.4,18.9,86.64,18.14,0.01,1,2,3,5
3663,20530,2022-03-16,05:16:01,23.44,24.0,99.6,18.8,86.67,18.1,0.0,1,2,3,5
3664,20531,2022-03-16,05:31:02,23.44,24.0,99.6,18.8,86.67,18.12,0.0,1,2,3,5
3665,20532,2022-03-16,05:46:02,23.44,24.0,99.4,18.9,86.78,18.19,0.0,1,2,3,5
3666,20533,2022-03-16,05:53:06,23.44,24.0,99.6,18.9,86.64,18.17,0.01,1,2,3,5
3667,20534,2022-03-16,05:53:28,23.44,24.0,99.6,18.9,86.64,18.17,0.01,1,2,3,5
3668,20535,2022-03-16,06:08:03,23.44,24.0,99.5,18.9,86.74,18.17,0.0,1,2,3,6
3669,20536,2022-03-16,06:23:02,23.44,24.0,99.5,18.9,86.78,18.2,0.0,1,2,3,6
3670,20537,2022-03-16,06:38:01,23.44,24.0,99.7,18.9,86.78,18.19,0.0,1,2,3,6
3671,20538,2022-03-16,06:53:01,23.44,24.0,99.6,18.9,86.81,18.2,0.0,1,2,3,6
3672,20539,2022-03-16,06:53:07,23.44,24.0,99.6,18.9,86.81,18.2,0.01,1,2,3,6
3673,20540,2022-03-16,06:56:00,23.44,24.0,99.3,19.0,86.94,18.25,0.0,1,2,3,6
3674,20541,2022-03-16,07:26:02,23.44,24.0,98.5,19.3,87.08,18.64,0.0,1,2,3,7
3675,20542,2022-03-16,08:08:03,23.44,24.0,96.5,19.8,87.36,18.84,0.0,1,2,3,8
3676,20543,2022-03-16,08:23:03,23.44,24.0,96.4,19.8,87.45,18.94,0.0,1,2,3,8
3677,20544,2022-03-16,08:53:10,23.31,24.0,92.3,21.8,87.9,20.61,0.0,1,2,3,8
3678,20545,2022-03-16,08:53:31,23.31,24.0,92.3,21.8,87.9,20.61,0.01,1,2,3,8
3679,20546,2022-03-16,09:08:03,23.31,24.0,92.3,21.8,87.69,21.47,0.0,1,2,3,9
3680,20547,2022-03-16,09:23:03,23.25,24.0,92.4,21.4,86.92,22.44,0.0,1,2,3,9
3681,20548,2022-03-16,09:53:03,23.19,24.0,92.5,21.6,86.6,22.58,0.0,1,2,3,9
3682,20549,2022-03-16,09:53:09,23.19,24.0,92.5,21.6,86.6,22.58,0.01,1,2,3,9
3683,20550,2022-03-16,09:53:29,23.19,24.0,92.5,21.6,86.6,22.58,0.01,1,2,3,9
3684,20551,2022-03-16,10:08:03,23.12,23.94,90.3,22.4,86.48,23.71,0.0,1,2,3,10
3685,20552,2022-03-16,10:23:03,23.12,23.94,86.4,23.9,86.44,26.1,0.0,1,2,3,10
3686,20553,2022-03-16,10:38:04,23.12,23.94,84.8,24.4,86.44,28.68,0.0,1,2,3,10
3687,20554,2022-03-16,10:53:10,23.06,23.94,83.0,24.7,85.22,30.16,0.0,1,2,3,10
3688,20555,2022-03-16,10:53:34,23.06,23.94,83.0,24.7,85.22,30.16,0.01,1,2,3,10
3689,20556,2022-03-16,11:08:03,23.06,23.94,81.4,25.1,79.24,29.78,0.0,1,2,3,11
3690,20557,2022-03-16,11:23:04,23.06,23.94,81.4,24.9,75.54,29.24,0.0,1,2,3,11
3691,20558,2022-03-16,11:38:04,23.0,23.94,82.2,24.7,78.49,28.9,0.0,1,2,3,11
3692,20559,2022-03-16,11:53:03,23.0,23.94,85.1,23.5,77.62,27.44,0.01,1,2,3,11
3693,20560,2022-03-16,11:53:09,23.0,23.94,85.1,23.5,77.62,27.44,0.01,1,2,3,11
3694,20561,2022-03-16,11:53:31,23.0,23.94,85.1,23.5,77.62,27.44,0.0,1,2,3,11
3695,20562,2022-03-16,12:23:03,23.0,23.94,87.2,22.5,80.5,26.07,0.0,1,2,3,12
3696,20563,2022-03-16,12:38:04,23.0,23.94,88.6,21.9,80.49,24.58,0.0,1,2,3,12
3697,20564,2022-03-16,12:53:03,23.0,23.94,88.1,22.1,81.03,24.04,0.0,1,2,3,12
3698,20565,2022-03-16,12:53:09,23.0,23.94,88.1,22.1,81.03,24.04,0.0,1,2,3,12
3699,20566,2022-03-16,12:53:29,23.0,23.94,88.1,22.1,81.03,24.04,0.01,1,2,3,12
3700,20567,2022-03-16,13:08:04,23.0,23.94,89.5,20.8,81.81,23.82,0.01,1,2,3,13
3701,20568,2022-03-16,13:23:03,23.0,23.94,91.0,20.6,81.53,22.49,0.0,1,2,3,13
3702,20569,2022-03-16,14:09:28,23.0,23.94,82.8,23.7,88.22,25.18,0.0,1,2,3,14
3703,20570,2022-03-16,14:24:30,23.0,23.94,83.3,23.5,87.21,26.5,0.0,1,2,3,14
3704,20571,2022-03-16,14:39:30,23.0,23.94,82.7,23.6,86.4,26.54,0.0,1,2,3,14
3705,20572,2022-03-16,14:39:36,23.0,23.94,82.7,23.6,86.4,26.54,0.01,1,2,3,14
3706,20573,2022-03-16,14:54:29,23.0,23.94,83.6,23.0,84.68,26.41,0.0,1,2,3,14
3707,20574,2022-03-16,14:55:07,23.0,23.94,83.6,23.0,84.68,26.41,0.01,1,2,3,14
3708,20575,2022-03-16,15:09:28,23.0,23.94,82.3,24.2,85.03,25.76,0.0,1,2,3,15
3709,20576,2022-03-16,15:39:29,23.0,23.94,80.2,24.2,85.35,26.37,0.0,1,2,3,15
3710,20577,2022-03-16,15:39:57,23.0,23.94,80.2,24.2,85.35,26.37,0.01,1,2,3,15
3711,20578,2022-03-16,16:09:29,23.0,23.88,82.9,23.3,84.35,26.19,0.0,1,2,3,16
3712,20579,2022-03-16,16:24:30,23.0,23.88,84.0,23.2,83.99,25.22,0.0,1,2,3,16
3713,20580,2022-03-16,16:39:34,23.0,23.88,85.6,22.2,83.2,24.57,0.01,1,2,3,16
3714,20581,2022-03-16,16:39:56,23.0,23.88,85.6,22.2,83.2,24.57,0.01,1,2,3,16
3715,20582,2022-03-16,16:41:12,23.0,23.88,85.6,22.2,83.2,24.57,0.0,1,2,3,16
3716,20583,2022-03-16,16:50:01,23.0,23.88,88.5,21.2,81.23,23.29,0.0,1,2,3,16
3717,20584,2022-03-16,17:19:31,23.0,23.88,88.6,21.4,82.85,22.16,0.0,1,2,3,17
3718,20585,2022-03-16,17:39:33,23.0,23.88,89.2,20.9,83.52,21.9,0.01,1,2,3,17
3719,20586,2022-03-16,17:39:55,23.0,23.88,89.2,20.9,83.52,21.9,0.01,1,2,3,17
3720,20587,2022-03-16,17:54:29,23.0,23.88,90.7,19.9,82.97,20.76,0.0,1,2,3,17
3721,20588,2022-03-16,18:09:28,23.0,23.88,91.7,19.6,83.06,19.98,0.0,1,2,3,18
3722,20589,2022-03-16,18:39:36,23.0,23.88,93.0,19.2,83.3,19.16,0.01,1,2,3,18
3723,20590,2022-03-16,18:42:28,23.0,23.88,93.0,19.2,83.3,19.16,0.01,1,2,3,18
3724,20591,2022-03-16,18:57:28,23.0,23.88,93.7,19.0,83.58,18.73,0.0,1,2,3,18
3725,20592,2022-03-16,19:12:29,23.0,23.88,94.7,19.0,83.99,18.57,0.0,1,2,3,19
3726,20593,2022-03-16,19:39:54,23.06,23.88,95.4,19.0,84.14,18.4,0.01,1,2,3,19
3727,20594,2022-03-16,19:54:29,23.06,23.88,95.5,19.0,84.1,18.18,0.0,1,2,3,19
3728,20595,2022-03-16,20:09:31,23.06,23.88,96.2,18.8,84.35,17.81,0.0,1,2,3,20
3729,20596,2022-03-16,20:24:31,23.06,23.88,96.7,18.7,84.7,17.69,0.0,1,2,3,20
3730,20597,2022-03-16,20:39:30,23.06,23.88,97.1,18.6,84.85,17.66,0.0,1,2,3,20
3731,20598,2022-03-16,20:39:59,23.06,23.88,97.1,18.6,84.85,17.66,0.01,1,2,3,20
3732,20599,2022-03-16,20:41:33,23.06,23.88,97.2,18.6,84.96,17.69,0.0,1,2,3,20
3733,20600,2022-03-16,21:11:31,23.06,23.88,97.7,18.3,84.72,17.33,0.0,1,2,3,21
3734,20601,2022-03-16,21:39:34,23.06,23.88,98.5,18.2,84.81,17.13,0.0,1,2,3,21
3735,20602,2022-03-16,21:39:56,23.06,23.88,98.5,18.2,84.81,17.13,0.01,1,2,3,21
3736,20603,2022-03-16,21:54:32,23.06,23.88,98.7,18.3,85.2,17.24,0.0,1,2,3,21
3737,20604,2022-03-16,22:24:32,23.06,23.88,98.6,18.4,85.53,17.48,0.0,1,2,3,22
3738,20605,2022-03-16,22:39:38,23.06,23.88,98.1,18.5,85.51,17.5,0.0,1,2,3,22
3739,20606,2022-03-16,22:40:00,23.06,23.88,98.1,18.5,85.51,17.5,0.0,1,2,3,22
3740,20607,2022-03-16,22:54:30,23.06,23.88,98.3,18.5,85.57,17.51,0.0,1,2,3,22
3741,20608,2022-03-16,23:24:31,23.06,23.88,98.1,18.7,85.8,17.77,0.0,1,2,3,23
3742,20609,2022-03-16,23:39:31,23.06,23.81,98.0,18.7,85.77,17.79,0.0,1,2,3,23
3743,20610,2022-03-16,23:39:37,23.06,23.81,98.0,18.7,85.77,17.79,0.0,1,2,3,23
3744,20611,2022-03-16,23:40:00,23.06,23.81,98.0,18.7,85.77,17.79,0.0,1,2,3,23
3745,20612,2022-03-16,23:40:32,23.06,23.81,98.0,18.7,85.77,17.79,0.01,1,2,3,23
3746,20613,2022-03-16,23:55:31,23.06,23.81,98.0,18.6,85.9,17.84,0.0,1,2,3,23
3747,20614,2022-03-17,00:25:32,23.06,23.81,98.3,18.7,86.04,17.94,0.0,1,2,3,0
3748,20615,2022-03-17,00:39:57,23.06,23.81,98.2,18.8,86.02,17.9,0.01,1,2,3,0
3749,20616,2022-03-17,00:41:36,23.06,23.81,98.2,18.8,86.02,17.9,0.0,1,2,3,0
3750,20617,2022-03-17,00:56:32,23.12,23.81,98.1,18.7,86.04,17.84,0.0,1,2,3,0
3751,20618,2022-03-17,01:11:31,23.12,23.81,98.5,18.7,86.08,17.8,0.0,1,2,3,1
3752,20619,2022-03-17,01:39:34,23.12,23.81,98.5,18.7,86.18,17.83,0.0,1,2,3,1
3753,20620,2022-03-17,01:39:55,23.12,23.81,98.5,18.7,86.18,17.83,0.0,1,2,3,1
3754,20621,2022-03-17,01:54:31,23.12,23.81,98.6,18.6,86.2,17.87,0.0,1,2,3,1
3755,20622,2022-03-17,02:09:32,23.12,23.81,98.9,18.7,86.25,17.88,0.0,1,2,3,2
3756,20623,2022-03-17,02:24:32,23.12,23.81,98.7,18.7,86.25,17.88,0.0,1,2,3,2
3757,20624,2022-03-17,02:39:30,23.12,23.81,98.7,18.7,86.28,17.88,0.0,1,2,3,2
3758,20625,2022-03-17,02:39:36,23.12,23.81,98.7,18.7,86.28,17.88,0.0,1,2,3,2
3759,20626,2022-03-17,02:39:59,23.12,23.81,98.7,18.7,86.28,17.88,0.01,1,2,3,2
3760,20627,2022-03-17,02:54:32,23.12,23.81,98.7,18.7,86.2,17.87,0.0,1,2,3,2
3761,20628,2022-03-17,03:24:30,23.12,23.81,98.6,18.6,86.24,17.77,0.0,1,2,3,3
3762,20629,2022-03-17,03:39:31,23.12,23.81,98.8,18.5,86.26,17.73,0.0,1,2,3,3
3763,20630,2022-03-17,03:39:37,23.12,23.81,98.8,18.5,86.26,17.73,0.0,1,2,3,3
3764,20631,2022-03-17,03:39:58,23.12,23.81,98.8,18.5,86.26,17.73,0.01,1,2,3,3
3765,20632,2022-03-17,03:40:10,23.12,23.81,98.8,18.5,86.26,17.73,0.01,1,2,3,3
3766,20633,2022-03-17,03:54:30,23.12,23.81,98.8,18.5,86.26,17.66,0.0,1,2,3,3
3767,20634,2022-03-17,04:24:29,23.12,23.81,98.8,18.4,86.25,17.55,0.0,1,2,3,4
3768,20635,2022-03-17,04:39:30,23.12,23.81,98.9,18.3,86.12,17.48,0.0,1,2,3,4
3769,20636,2022-03-17,04:39:59,23.12,23.81,98.9,18.3,86.12,17.48,0.01,1,2,3,4
3770,20637,2022-03-17,04:41:27,23.12,23.81,98.9,18.3,86.12,17.48,0.0,1,2,3,4
3771,20638,2022-03-17,04:56:32,23.12,23.81,99.0,18.3,86.1,17.32,0.0,1,2,3,4
3772,20639,2022-03-17,05:11:30,23.12,23.81,99.1,18.3,86.29,17.35,0.0,1,2,3,5
3773,20640,2022-03-17,05:26:32,23.12,23.81,99.1,18.4,86.38,17.48,0.0,1,2,3,5
3774,20641,2022-03-17,05:39:56,23.12,23.81,99.2,18.4,86.41,17.52,0.01,1,2,3,5
3775,20642,2022-03-17,05:54:32,23.12,23.81,99.1,18.5,86.43,17.63,0.0,1,2,3,5
3776,20643,2022-03-17,06:09:32,23.12,23.81,99.1,18.5,86.42,17.65,0.0,1,2,3,6
3777,20644,2022-03-17,06:24:31,23.12,23.81,99.2,18.5,86.48,17.68,0.0,1,2,3,6
3778,20645,2022-03-17,06:39:33,23.12,23.81,99.4,18.6,86.62,17.88,0.0,1,2,3,6
3779,20646,2022-03-17,06:40:01,23.12,23.81,99.4,18.6,86.62,17.88,0.01,1,2,3,6
3780,20647,2022-03-17,06:42:00,23.12,23.81,99.4,18.6,86.62,17.88,0.01,1,2,3,6
3781,20648,2022-03-17,06:56:32,23.12,23.81,99.1,18.8,86.82,18.12,0.0,1,2,3,6
3782,20649,2022-03-17,07:20:10,23.12,23.81,98.6,19.3,87.03,18.66,0.01,1,2,3,7
3783,20650,2022-03-17,07:34:32,23.12,23.81,98.1,19.6,87.22,18.94,0.0,1,2,3,7
3784,20651,2022-03-17,07:39:34,23.12,23.81,97.1,20.0,87.56,19.51,0.0,1,2,3,7
3785,20652,2022-03-17,07:39:55,23.12,23.81,97.1,20.0,87.56,19.51,0.0,1,2,3,7
3786,20653,2022-03-17,07:54:33,23.19,23.81,96.6,20.1,87.81,20.04,0.0,1,2,3,7
3787,20654,2022-03-17,08:24:33,23.12,23.75,95.2,20.8,88.02,21.24,0.0,1,2,3,8
3788,20655,2022-03-17,08:29:07,23.12,23.75,95.2,20.8,88.02,21.24,0.0,1,2,3,8
3789,20656,2022-03-17,08:39:35,23.12,23.75,94.7,21.1,87.98,21.66,0.01,1,2,3,8
3790,20657,2022-03-17,08:54:32,23.12,23.75,92.6,21.9,88.0,22.78,0.0,1,2,3,8
3791,20658,2022-03-17,09:24:33,23.19,23.75,89.2,23.1,87.5,25.43,0.0,1,2,3,9
3792,20659,2022-03-17,09:39:33,23.12,23.75,87.6,23.9,86.93,26.36,0.0,1,2,3,9
3793,20660,2022-03-17,09:39:39,23.12,23.75,87.6,23.9,86.93,26.36,0.0,1,2,3,9
3794,20661,2022-03-17,09:40:01,23.12,23.75,87.6,23.9,86.93,26.36,0.0,1,2,3,9
3795,20662,2022-03-17,09:54:32,23.19,23.75,86.8,24.3,86.96,26.75,0.0,1,2,3,9
3796,20663,2022-03-17,10:09:31,23.12,23.75,85.4,24.8,86.67,28.17,0.0,1,2,3,10
3797,20664,2022-03-17,10:24:33,23.19,23.75,82.9,26.0,87.17,29.14,0.0,1,2,3,10
3798,20665,2022-03-17,10:39:33,23.19,23.75,83.3,25.7,87.12,29.89,0.0,1,2,3,10
3799,20666,2022-03-17,10:41:17,23.19,23.75,83.3,25.7,87.12,29.89,0.01,1,2,3,10
3800,20667,2022-03-17,10:55:32,23.19,23.75,86.0,25.1,84.44,28.78,0.0,1,2,3,10
3801,20668,2022-03-17,11:25:34,23.12,23.75,82.1,27.0,88.02,32.92,0.0,1,2,3,11
3802,20669,2022-03-17,11:39:37,23.12,23.75,80.8,27.0,79.02,36.46,0.01,1,2,3,11
3803,20670,2022-03-17,11:39:59,23.12,23.75,80.8,27.0,79.02,36.46,0.01,1,2,3,11
3804,20671,2022-03-17,11:54:33,23.12,23.75,77.6,28.0,71.12,37.72,0.0,1,2,3,11
3805,20672,2022-03-17,12:24:32,23.12,23.75,78.6,27.5,72.74,34.38,0.0,1,2,3,12
